Round,Loss,Accuracy
0,0.8677764241308866,0.6019945602901179
1,0.6961148503056667,0.3977032336053188
2,0.6775066670249273,0.6019945602901179
3,0.6731622702589493,0.6019945602901179
4,0.6724077924295774,0.6019945602901179
5,0.6722449849293293,0.6019945602901179
6,0.6722093016847663,0.6019945602901179
7,0.6721985843534207,0.6019945602901179
8,0.6721930655408219,0.6019945602901179
9,0.6721885177576684,0.6019945602901179
10,0.6721838975318182,0.6019945602901179
11,0.6721787414558961,0.6019945602901179
12,0.6721725874960451,0.6019945602901179
13,0.6721647318316436,0.6019945602901179
14,0.67215387957148,0.6019945602901179
15,0.6721372010804707,0.6019945602901179
16,0.6721065948325569,0.6019945602901179
17,0.6720194621751435,0.6019945602901179
18,0.6693253919872588,0.599274705349048
19,0.7518924760283902,0.3980054397098821
20,0.6846057965506097,0.6019945602901179
21,0.6734445399149938,0.6019945602901179
22,0.6723170295418956,0.6019945602901179
23,0.6720863433948279,0.6019945602901179
24,0.6713230330970403,0.6007857358718647
25,0.7115688080422152,0.3738289513448172
26,0.6773607784882246,0.6019945602901179
27,0.6730087199772408,0.6019945602901179
28,0.6724773308533413,0.6019945602901179
29,0.6723651847367659,0.6019945602901179
30,0.6723208635002411,0.6019945602901179
31,0.6722926502726904,0.6019945602901179
32,0.6722724120961215,0.6019945602901179
33,0.6722575832419017,0.6019945602901179
34,0.6722465574932537,0.6019945602901179
35,0.6722381434035415,0.6019945602901179
36,0.6722314565113235,0.6019945602901179
37,0.6722258081690371,0.6019945602901179
38,0.6722205582649889,0.6019945602901179
39,0.6722148918972818,0.6019945602901179
40,0.6722074913943548,0.6019945602901179
41,0.6721971296305196,0.6019945602901179
42,0.672189143178164,0.6019945602901179
43,0.6721875623401913,0.6019945602901179
44,0.6721861984077023,0.6019945602901179
45,0.6721849911105895,0.6019945602901179
46,0.6721839253388714,0.6019945602901179
47,0.6721829678695332,0.6019945602901179
48,0.6721821076450126,0.6019945602901179
49,0.6721813249900117,0.6019945602901179
50,0.67218061181791,0.6019945602901179
51,0.6721799559088062,0.6019945602901179
52,0.6721793512511337,0.6019945602901179
53,0.6721787899030214,0.6019945602901179
54,0.6721782673928995,0.6019945602901179
55,0.6721777783299061,0.6019945602901179
56,0.6721773193491611,0.6019945602901179
57,0.6721768866475296,0.6019945602901179
58,0.67217647768801,0.6019945602901179
59,0.6721760896933778,0.6019945602901179
60,0.6721757207051334,0.6019945602901179
61,0.6721753686708505,0.6019945602901179
62,0.6721750320478296,0.6019945602901179
63,0.672174709265061,0.6019945602901179
64,0.6721743991276942,0.6019945602901179
65,0.6721741003963715,0.6019945602901179
66,0.6721738121023197,0.6019945602901179
67,0.6721735332756027,0.6019945602901179
68,0.6721732631387591,0.6019945602901179
69,0.6721730008938799,0.6019945602901179
70,0.6721727458915207,0.6019945602901179
71,0.6721724975029848,0.6019945602901179
72,0.6721722552100654,0.6019945602901179
73,0.67217201845793,0.6019945602901179
74,0.6721717867976222,0.6019945602901179
75,0.6721715597666058,0.6019945602901179
76,0.6721713370184458,0.6019945602901179
77,0.6721711181436018,0.6019945602901179
78,0.6721709028230793,0.6019945602901179
79,0.672170690739173,0.6019945602901179
80,0.672170481578474,0.6019945602901179
81,0.6721702750758027,0.6019945602901179
82,0.672170070977897,0.6019945602901179
83,0.6721698690242368,0.6019945602901179
84,0.6721696689898284,0.6019945602901179
85,0.672169470628322,0.6019945602901179
86,0.672169273773789,0.6019945602901179
87,0.672169078191809,0.6019945602901179
88,0.6721688837106718,0.6019945602901179
89,0.6721686901152849,0.6019945602901179
90,0.6721684972708755,0.6019945602901179
91,0.6721683049819531,0.6019945602901179
92,0.6721681130782234,0.6019945602901179
93,0.6721679213792073,0.6019945602901179
94,0.6721677297690414,0.6019945602901179
95,0.6721675380561416,0.6019945602901179
96,0.6721673460987075,0.6019945602901179
97,0.6721671537543769,0.6019945602901179
98,0.6721669608605639,0.6019945602901179
99,0.6721667672611662,0.6019945602901179
100,0.6721665728170366,0.6019945602901179
101,0.6721663773769688,0.6019945602901179
102,0.6721661807959639,0.6019945602901179
103,0.6721659829326598,0.6019945602901179
104,0.6721657836531072,0.6019945602901179
105,0.672165582767741,0.6019945602901179
106,0.6721653802332751,0.6019945602901179
107,0.6721651757649305,0.6019945602901179
108,0.6721649694784039,0.6019945602901179
109,0.6721647609809955,0.6019945602901179
110,0.6721645506397537,0.6019945602901179
111,0.6721643377902594,0.6019945602901179
112,0.6721641235890904,0.6019945602901179
113,0.6721639065920441,0.6019945602901179
114,0.6721636900456515,0.6019945602901179
115,0.6721634702206036,0.6019945602901179
116,0.6721632565839281,0.6019945602901179
117,0.6721630377539695,0.6019945602901179
118,0.6721628431689106,0.6019945602901179
119,0.6721626333922626,0.6019945602901179
120,0.6721625057512635,0.6019945602901179
121,0.6721623111320879,0.6019945602901179
122,0.6721623839579963,0.6019945602901179
123,0.6721621442959258,0.6019945602901179
124,0.6721627056234504,0.6019945602901179
125,0.6721620569602448,0.6019945602901179
126,0.6721633460441145,0.6019945602901179
127,0.6721616992451023,0.6019945602901179
128,0.6721633770665373,0.6019945602901179
129,0.6721611730184955,0.6019945602901179
130,0.6721630200041231,0.6019945602901179
131,0.6721606601331602,0.6019945602901179
132,0.6721627667930137,0.6019945602901179
133,0.6721600980151444,0.6019945602901179
134,0.6721624517508272,0.6019945602901179
135,0.6721595132791327,0.6019945602901179
136,0.6721621601837928,0.6019945602901179
137,0.6721588818444951,0.6019945602901179
138,0.6721618324866002,0.6019945602901179
139,0.6721582147848145,0.6019945602901179
140,0.6721615155471082,0.6019945602901179
141,0.6721574908499496,0.6019945602901179
142,0.6721611591323142,0.6019945602901179
143,0.6721567209299334,0.6019945602901179
144,0.672160817934462,0.6019945602901179
145,0.6721558737669051,0.6019945602901179
146,0.6721604120727146,0.6019945602901179
147,0.6721549752365026,0.6019945602901179
148,0.6721600592318748,0.6019945602901179
149,0.6721539535306653,0.6019945602901179
150,0.6721595426998558,0.6019945602901179
151,0.6721529126700706,0.6019945602901179
152,0.6721592836157536,0.6019945602901179
153,0.6721515817626238,0.6019945602901179
154,0.6721583266940043,0.6019945602901179
155,0.6721505605858145,0.6019945602901179
156,0.6721590375929797,0.6019945602901179
157,0.6721481795359678,0.6019945602901179
158,0.6721548479583521,0.6019945602901179
159,0.6721494454041396,0.6019945602901179
160,0.672165505868781,0.6019945602901179
161,0.6721425709817427,0.6019945602901179
162,0.6721424514910155,0.6019945602901179
163,0.6721478167053176,0.6019945602901179
164,0.672150016737219,0.6019945602901179
165,0.672179655998523,0.6019945602901179
166,0.6721605823343215,0.6019945602901179
167,0.672134873705388,0.6019945602901179
168,0.6721332936573153,0.6019945602901179
169,0.672133631245328,0.6019945602901179
170,0.6721470369869121,0.6019945602901179
171,0.6721391493978556,0.6019945602901179
172,0.6721779567090557,0.6019945602901179
173,0.6721543941570443,0.6019945602901179
174,0.6721218600845024,0.6019945602901179
175,0.6721278478480586,0.6019945602901179
176,0.672155068749407,0.6019945602901179
177,0.6721945107741127,0.6019945602901179
178,0.672193814024755,0.6019945602901179
179,0.6721929799170733,0.6019945602901179
180,0.6721917340554001,0.6019945602901179
181,0.672189647608993,0.6019945602901179
182,0.6721856123511991,0.6019945602901179
183,0.6721760080412424,0.6019945602901179
184,0.6721473192996578,0.6019945602901179
185,0.672105804255634,0.6019945602901179
186,0.6721318255126386,0.6019945602901179
187,0.6721277654627165,0.6019945602901179
188,0.672191389848031,0.6019945602901179
189,0.6721891005194273,0.6019945602901179
190,0.6721850514402068,0.6019945602901179
191,0.6721755812217889,0.6019945602901179
192,0.6721456603188566,0.6019945602901179
193,0.67207590631604,0.6019945602901179
194,0.6720711180469331,0.6019945602901179
195,0.6721024643388697,0.6019945602901179
196,0.6721910046018648,0.6019945602901179
197,0.6721887652174472,0.6019945602901179
198,0.6721851043999331,0.6019945602901179
199,0.6721772959490444,0.6019945602901179
200,0.6721547934228538,0.6019945602901179
201,0.6720706470370086,0.6019945602901179
202,0.6722237774072448,0.6019945602901179
203,0.6721979591146933,0.6019945602901179
204,0.6721971181740686,0.6019945602901179
205,0.6721969923773817,0.6019945602901179
206,0.672196964330653,0.6019945602901179
207,0.6721969496840924,0.6019945602901179
208,0.6721969369655314,0.6019945602901179
209,0.6721969246082439,0.6019945602901179
210,0.6721969123983375,0.6019945602901179
211,0.6721969003047475,0.6019945602901179
212,0.6721968883217561,0.6019945602901179
213,0.6721968764463533,0.6019945602901179
214,0.6721968646772458,0.6019945602901179
215,0.6721968530130956,0.6019945602901179
216,0.6721968414510214,0.6019945602901179
217,0.672196829989822,0.6019945602901179
218,0.6721968186271621,0.6019945602901179
219,0.6721968073622808,0.6019945602901179
220,0.6721967961928327,0.6019945602901179
221,0.6721967851176638,0.6019945602901179
222,0.6721967741352812,0.6019945602901179
223,0.6721967632431217,0.6019945602901179
224,0.6721967524405786,0.6019945602901179
225,0.6721967417264526,0.6019945602901179
226,0.6721967310977341,0.6019945602901179
227,0.6721967205545994,0.6019945602901179
228,0.6721967100950008,0.6019945602901179
229,0.6721966997170706,0.6019945602901179
230,0.6721966894201251,0.6019945602901179
231,0.6721966792019018,0.6019945602901179
232,0.6721966690618253,0.6019945602901179
233,0.6721966589984657,0.6019945602901179
234,0.6721966490103337,0.6019945602901179
235,0.6721966390964417,0.6019945602901179
236,0.6721966292550055,0.6019945602901179
237,0.672196619484816,0.6019945602901179
238,0.6721966097850748,0.6019945602901179
239,0.6721966001547022,0.6019945602901179
240,0.6721965905913782,0.6019945602901179
241,0.6721965810949527,0.6019945602901179
242,0.6721965716639511,0.6019945602901179
243,0.672196562297293,0.6019945602901179
244,0.6721965529935183,0.6019945602901179
245,0.6721965437524414,0.6019945602901179
246,0.6721965345710132,0.6019945602901179
247,0.6721965254501641,0.6019945602901179
248,0.6721965163880028,0.6019945602901179
249,0.6721965073831637,0.6019945602901179
250,0.6721964984348907,0.6019945602901179
251,0.6721964895418016,0.6019945602901179
252,0.6721964807032443,0.6019945602901179
253,0.6721964719178519,0.6019945602901179
254,0.6721964631850066,0.6019945602901179
255,0.672196454503493,0.6019945602901179
256,0.6721964458719248,0.6019945602901179
257,0.67219643728947,0.6019945602901179
258,0.6721964287556644,0.6019945602901179
259,0.672196420269126,0.6019945602901179
260,0.67219641182877,0.6019945602901179
261,0.6721964034331022,0.6019945602901179
262,0.6721963950824134,0.6019945602901179
263,0.6721963867751823,0.6019945602901179
264,0.6721963785093894,0.6019945602901179
265,0.672196370285954,0.6019945602901179
266,0.6721963621024218,0.6019945602901179
267,0.6721963539580523,0.6019945602901179
268,0.6721963458528678,0.6019945602901179
269,0.672196337784264,0.6019945602901179
270,0.6721963297530629,0.6019945602901179
271,0.6721963217573144,0.6019945602901179
272,0.6721963137959878,0.6019945602901179
273,0.6721963058686105,0.6019945602901179
274,0.6721962979738659,0.6019945602901179
275,0.6721962901111914,0.6019945602901179
276,0.6721962822792937,0.6019945602901179
277,0.6721962744772414,0.6019945602901179
278,0.6721962667038377,0.6019945602901179
279,0.6721962589585379,0.6019945602901179
280,0.6721962512402588,0.6019945602901179
281,0.6721962435477074,0.6019945602901179
282,0.6721962358806711,0.6019945602901179
283,0.6721962282375872,0.6019945602901179
284,0.6721962206170812,0.6019945602901179
285,0.6721962130191396,0.6019945602901179
286,0.6721962054417607,0.6019945602901179
287,0.6721961978845902,0.6019945602901179
288,0.6721961903464069,0.6019945602901179
289,0.6721961828258382,0.6019945602901179
290,0.6721961753226421,0.6019945602901179
291,0.6721961678349814,0.6019945602901179
292,0.6721961603616584,0.6019945602901179
293,0.672196152902667,0.6019945602901179
294,0.672196145455463,0.6019945602901179
295,0.6721961380201982,0.6019945602901179
296,0.6721961305950648,0.6019945602901179
297,0.6721961231788074,0.6019945602901179
298,0.6721961157705678,0.6019945602901179
299,0.6721961083688637,0.6019945602901179
300,0.6721961009730182,0.6019945602901179
301,0.6721960935806611,0.6019945602901179
302,0.6721960861918955,0.6019945602901179
303,0.6721960788043199,0.6019945602901179
304,0.6721960714172862,0.6019945602901179
305,0.6721960640291408,0.6019945602901179
306,0.6721960566384733,0.6019945602901179
307,0.6721960492438701,0.6019945602901179
308,0.6721960418436852,0.6019945602901179
309,0.6721960344366226,0.6019945602901179
310,0.6721960270217255,0.6019945602901179
311,0.6721960195963922,0.6019945602901179
312,0.6721960121599089,0.6019945602901179
313,0.6721960047096037,0.6019945602901179
314,0.6721959972447077,0.6019945602901179
315,0.6721959897629642,0.6019945602901179
316,0.6721959822624789,0.6019945602901179
317,0.672195974741453,0.6019945602901179
318,0.6721959671980813,0.6019945602901179
319,0.672195959630607,0.6019945602901179
320,0.6721959520360582,0.6019945602901179
321,0.6721959444131296,0.6019945602901179
322,0.6721959367592292,0.6019945602901179
323,0.672195929072485,0.6019945602901179
324,0.6721959213495763,0.6019945602901179
325,0.6721959135888569,0.6019945602901179
326,0.6721959057870265,0.6019945602901179
327,0.6721958979425509,0.6019945602901179
328,0.6721958900511593,0.6019945602901179
329,0.6721958821114127,0.6019945602901179
330,0.6721958741189834,0.6019945602901179
331,0.6721958660716203,0.6019945602901179
332,0.6721958579654131,0.6019945602901179
333,0.6721958497976009,0.6019945602901179
334,0.6721958415634608,0.6019945602901179
335,0.6721958332602271,0.6019945602901179
336,0.672195824884061,0.6019945602901179
337,0.672195816429816,0.6019945602901179
338,0.6721958078941869,0.6019945602901179
339,0.6721957992719229,0.6019945602901179
340,0.6721957905586604,0.6019945602901179
341,0.6721957817490782,0.6019945602901179
342,0.6721957728378996,0.6019945602901179
343,0.6721957638200975,0.6019945602901179
344,0.6721957546887639,0.6019945602901179
345,0.6721957454384931,0.6019945602901179
346,0.6721957360625712,0.6019945602901179
347,0.6721957265538723,0.6019945602901179
348,0.6721957169058838,0.6019945602901179
349,0.6721957071095086,0.6019945602901179
350,0.6721956971575598,0.6019945602901179
351,0.6721956870408824,0.6019945602901179
352,0.6721956767502839,0.6019945602901179
353,0.6721956662758606,0.6019945602901179
354,0.6721956556072487,0.6019945602901179
355,0.6721956447328784,0.6019945602901179
356,0.6721956336414716,0.6019945602901179
357,0.6721956223198126,0.6019945602901179
358,0.6721956107540349,0.6019945602901179
359,0.67219559893028,0.6019945602901179
360,0.6721955868320459,0.6019945602901179
361,0.6721955744432528,0.6019945602901179
362,0.6721955617450921,0.6019945602901179
363,0.6721955487185363,0.6019945602901179
364,0.6721955353422832,0.6019945602901179
365,0.6721955215937361,0.6019945602901179
366,0.6721955074486873,0.6019945602901179
367,0.6721954928801752,0.6019945602901179
368,0.6721954778594791,0.6019945602901179
369,0.6721954623552369,0.6019945602901179
370,0.6721954463331848,0.6019945602901179
371,0.672195429755767,0.6019945602901179
372,0.6721954125828367,0.6019945602901179
373,0.6721953947691859,0.6019945602901179
374,0.6721953762663602,0.6019945602901179
375,0.6721953570195766,0.6019945602901179
376,0.672195336970213,0.6019945602901179
377,0.6721953160518495,0.6019945602901179
378,0.672195294191811,0.6019945602901179
379,0.6721952713093587,0.6019945602901179
380,0.6721952473129145,0.6019945602901179
381,0.6721952221027311,0.6019945602901179
382,0.6721951955648892,0.6019945602901179
383,0.6721951675719984,0.6019945602901179
384,0.672195137980101,0.6019945602901179
385,0.672195106626083,0.6019945602901179
386,0.6721950733233591,0.6019945602901179
387,0.6721950378608713,0.6019945602901179
388,0.6721949999941499,0.6019945602901179
389,0.6721949594422132,0.6019945602901179
390,0.6721949158781619,0.6019945602901179
391,0.6721948689220691,0.6019945602901179
392,0.6721948181290829,0.6019945602901179
393,0.6721947629703982,0.6019945602901179
394,0.6721947028214772,0.6019945602901179
395,0.6721946369310023,0.6019945602901179
396,0.6721945643925404,0.6019945602901179
397,0.6721944841020526,0.6019945602901179
398,0.672194394698077,0.6019945602901179
399,0.6721942944884218,0.6019945602901179
400,0.6721941813378622,0.6019945602901179
401,0.6721940525218213,0.6019945602901179
402,0.6721939045036851,0.6019945602901179
403,0.6721937326182985,0.6019945602901179
404,0.6721935305861969,0.6019945602901179
405,0.6721932897661548,0.6019945602901179
406,0.6721929979461612,0.6019945602901179
407,0.6721926373293154,0.6019945602901179
408,0.6721921810287338,0.6019945602901179
409,0.6721915865833422,0.6019945602901179
410,0.6721907832363038,0.6019945602901179
411,0.6721896447966532,0.6019945602901179
412,0.6721879257827783,0.6019945602901179
413,0.6721850902058121,0.6019945602901179
414,0.6721797670582436,0.6019945602901179
415,0.6721675715570521,0.6019945602901179
416,0.6721296627190074,0.6019945602901179
417,0.6720044815995663,0.6019945602901179
418,0.6720903760747732,0.6019945602901179
419,0.6721953459636595,0.6019945602901179
420,0.6721948736620469,0.6019945602901179
421,0.6721947600085433,0.6019945602901179
422,0.6721946906886437,0.6019945602901179
423,0.672194622090514,0.6019945602901179
424,0.6721945474270975,0.6019945602901179
425,0.6721944647325429,0.6019945602901179
426,0.6721943724527283,0.6019945602901179
427,0.6721942687719956,0.6019945602901179
428,0.6721941514127271,0.6019945602901179
429,0.6721940174687762,0.6019945602901179
430,0.6721938631606328,0.6019945602901179
431,0.6721936834980535,0.6019945602901179
432,0.6721934717563748,0.6019945602901179
433,0.6721932186665597,0.6019945602901179
434,0.6721929111211209,0.6019945602901179
435,0.672192530017148,0.6019945602901179
436,0.67219204648416,0.6019945602901179
437,0.6721914149867697,0.6019945602901179
438,0.672190559839362,0.6019945602901179
439,0.6721893468028873,0.6019945602901179
440,0.6721875174059732,0.6019945602901179
441,0.6721845183970099,0.6019945602901179
442,0.6721789893839594,0.6019945602901179
443,0.6721669297543372,0.6019945602901179
444,0.6721338595551035,0.6019945602901179
445,0.6720215663177297,0.6019945602901179
446,0.6723236185679826,0.6019945602901179
447,0.672197642297806,0.6019945602901179
448,0.6721960774041499,0.6019945602901179
449,0.6721958613376164,0.6019945602901179
450,0.6721958296750024,0.6019945602901179
451,0.672195823103151,0.6019945602901179
452,0.6721958199598171,0.6019945602901179
453,0.6721958172925366,0.6019945602901179
454,0.6721958146995812,0.6019945602901179
455,0.6721958121255256,0.6019945602901179
456,0.6721958095631634,0.6019945602901179
457,0.6721958070113992,0.6019945602901179
458,0.6721958044700025,0.6019945602901179
459,0.6721958019387586,0.6019945602901179
460,0.6721957994177855,0.6019945602901179
461,0.6721957969073007,0.6019945602901179
462,0.6721957944064119,0.6019945602901179
463,0.6721957919158522,0.6019945602901179
464,0.6721957894351746,0.6019945602901179
465,0.6721957869642436,0.6019945602901179
466,0.6721957845033107,0.6019945602901179
467,0.6721957820519334,0.6019945602901179
468,0.6721957796105299,0.6019945602901179
469,0.6721957771784058,0.6019945602901179
470,0.6721957747560704,0.6019945602901179
471,0.6721957723431741,0.6019945602901179
472,0.6721957699395587,0.6019945602901179
473,0.6721957675457221,0.6019945602901179
474,0.6721957651610203,0.6019945602901179
475,0.6721957627854535,0.6019945602901179
476,0.6721957604191297,0.6019945602901179
477,0.6721957580622105,0.6019945602901179
478,0.6721957557141799,0.6019945602901179
479,0.6721957533748554,0.6019945602901179
480,0.6721957510451309,0.6019945602901179
481,0.6721957487238327,0.6019945602901179
482,0.6721957464117574,0.6019945602901179
483,0.6721957441083775,0.6019945602901179
484,0.6721957418135442,0.6019945602901179
485,0.6721957395276658,0.6019945602901179
486,0.6721957372502054,0.6019945602901179
487,0.6721957349815124,0.6019945602901179
488,0.6721957327214673,0.6019945602901179
489,0.6721957304695079,0.6019945602901179
490,0.6721957282264038,0.6019945602901179
491,0.6721957259914587,0.6019945602901179
492,0.6721957237648523,0.6019945602901179
493,0.6721957215465515,0.6019945602901179
494,0.672195719336464,0.6019945602901179
495,0.6721957171346618,0.6019945602901179
496,0.6721957149408742,0.6019945602901179
497,0.6721957127551033,0.6019945602901179
498,0.6721957105774881,0.6019945602901179
499,0.6721957084080217,0.6019945602901179
